left_collar,left_elbow,left_hand,left_shoulder,left_wrist,right_collar,right_elbow,right_hand,right_shoulder,right_wrist
[ 313.00998  301.2234  1467.7407 ],[ 304.55685  384.20102 1408.9888 ],[ 328.13693  210.48009 1511.1748 ],[ 412.16953  430.14923 1267.7762 ],[ 411.431   453.2189 1235.3356],[ 261.8774  312.6572 1506.9965],[ 261.8774  411.7197 1506.9965],[ 261.8774   452.21622 1506.9965 ],[ 364.66995  790.94403 1151.9147 ],[ 260.28583  389.71817 1400.3883 ]
[ 313.0473   300.81165 1467.8223 ],[ 304.74384  383.78516 1409.0028 ],[ 327.96985  210.46165 1511.0471 ],[ 411.26248  429.78607 1267.1621 ],[ 410.40207  452.80136 1234.5802 ],[ 261.6174  312.5227 1506.6733],[ 261.6174  411.6018 1506.6733],[ 261.6174   452.10638 1506.6733 ],[ 350.21204  728.7497  1397.43   ],[ 260.436   389.6631 1400.1306]
[ 312.96317  300.88544 1467.6616 ],[ 304.89584  383.89563 1408.7255 ],[ 326.7316   210.47934 1509.1667 ],[ 409.82578  429.04446 1266.6533 ],[ 408.77344  451.95236 1233.8231 ],[ 259.96262  312.55313 1503.8989 ],[ 259.96262  411.8113  1503.8989 ],[ 259.96262  452.3901  1503.8989 ],[ 350.58722  728.1311  1397.879  ],[ 260.42557  389.665   1400.1156 ]
[ 312.7794   301.29727 1467.2996 ],[ 304.95483  384.36777 1408.1785 ],[ 324.4933  210.4373 1505.7777],[ 408.24927  427.77567 1268.9001 ],[ 407.1384   450.62726 1236.1559 ],[ 257.45395  313.61465 1497.7626 ],[ 257.45395  413.2765  1497.7626 ],[ 257.45395  454.02118 1497.7626 ],[ 350.76178  728.04877 1397.7843 ],[ 260.3898   389.68494 1400.0198 ]
[ 311.38245  301.50104 1467.0347 ],[ 304.97983  384.71735 1407.7224 ],[ 320.99255  209.95776 1502.307  ],[ 405.39252  427.01242 1271.9344 ],[ 405.03085  450.0145  1239.5269 ],[ 201.8821   299.39484 1390.9637 ],[ 222.8146  396.6749 1243.5054],[ 227.6113   418.96674 1214.0137 ],[ 350.69165  728.1761  1397.6722 ],[ 260.24136  389.62836 1400.0276 ]
[ 307.5835   301.04163 1467.074  ],[ 302.33914  384.33127 1407.9331 ],[ 316.6443   208.81305 1499.001  ],[ 399.962    426.83466 1275.114  ],[ 400.33905  449.85712 1243.1226 ],[ 197.93057  304.7731  1419.6128 ],[ 207.67566  401.839   1267.0065 ],[ 209.91335  424.12732 1236.4852 ],[ 348.19382  727.75165 1398.1481 ],[ 257.29102  390.1703  1399.5708 ]
[ 302.46487  299.66653 1467.4193 ],[ 297.739    382.93713 1408.8904 ],[ 311.98425  206.7145  1496.963  ],[ 397.87524  429.56635 1279.8901 ],[ 399.92725  453.01218 1248.8048 ],[ 193.89     306.78314 1443.0156 ],[ 200.21126  403.96915 1290.9303 ],[ 201.65855  426.22055 1260.5132 ],[ 356.33124  789.2767  1138.0459 ],[ 252.24533  390.5781  1399.4521 ]
[ 296.63568  297.96564 1467.9077 ],[ 291.78763  381.16504 1410.1163 ],[ 306.9859   204.12807 1496.1418 ],[ 396.04977  431.52795 1300.5574 ],[ 398.86996  455.27487 1272.6737 ],[ 193.61519  305.68375 1463.9548 ],[ 194.76193  404.26736 1318.2789 ],[ 195.02235  426.6577  1289.1438 ],[ 346.86005  788.2026  1159.8827 ],[ 245.91296  389.96075 1400.9413 ]
[ 290.48538  296.57742 1469.315  ],[ 285.29495  379.68845 1413.6298 ],[ 300.91345  201.69925 1496.1221 ],[ 391.57135  429.52588 1307.9341 ],[ 394.49445  453.21634 1281.2948 ],[ 194.02098  304.56638 1478.3068 ],[ 185.13947  404.1619  1339.0317 ],[ 183.13675  426.61996 1311.1768 ],[ 335.41296  786.34174 1177.0416 ],[ 239.49503  389.35608 1405.8398 ]
[ 283.57138  295.46707 1473.5869 ],[ 278.15588  378.33734 1420.2948 ],[ 294.14847  199.82066 1497.0696 ],[ 387.54358  428.30725 1319.2563 ],[ 390.9887  451.9371 1294.9813],[ 191.67645  303.89203 1488.5803 ],[ 173.75063  403.96268 1358.4573 ],[ 169.74532  426.32227 1332.4326 ],[ 310.34317  786.14233 1156.4302 ],[ 233.35965  387.29007 1423.304  ]
[ 276.18604  294.32675 1480.7448 ],[ 270.89435  376.7904  1429.4082 ],[ 286.77472  198.55498 1498.8229 ],[ 381.47528  427.90872 1326.3115 ],[ 384.89105  451.49234 1303.5289 ],[ 185.93594  302.0831  1492.5269 ],[ 169.67227  401.8415  1363.3087 ],[ 166.04245  424.1063  1337.4651 ],[ 316.88104  780.40424 1141.911  ],[ 227.67429  385.30438 1439.8584 ]
[ 267.84183  293.9331  1487.4819 ],[ 262.99292  376.0338  1436.6873 ],[ 274.7866   198.19241 1501.4651 ],[ 368.09802  426.24042 1324.289  ],[ 371.2462  449.8265 1301.567 ],[ 178.96799  304.60104 1490.9847 ],[ 157.71515  404.5016  1362.6621 ],[ 152.97502  426.78287 1336.9976 ],[ 324.34268  771.0865  1128.4204 ],[ 220.23026  383.50885 1446.413  ]
[ 258.3452   294.32083 1491.3639 ],[ 253.57755  376.22244 1440.1738 ],[ 261.27216  199.05264 1504.2085 ],[ 357.29932  424.03323 1325.2446 ],[ 361.3244   447.46027 1303.3671 ],[ 167.37515  308.0533  1490.4427 ],[ 143.05412  407.87158 1360.551  ],[ 137.6218   430.16687 1334.5726 ],[ 328.85098  766.3838  1119.2115 ],[ 211.00543  383.30643 1446.4879 ]
[ 248.80792  294.2504  1493.6941 ],[ 244.16263  376.02664 1442.2673 ],[ 248.4826  199.8209 1508.9249],[ 352.57462  421.42188 1328.6189 ],[ 358.76935  444.31555 1308.2982 ],[ 150.0924   308.09872 1492.4952 ],[ 133.5221   408.10806 1361.7415 ],[ 129.81871  430.45972 1335.5907 ],[ 320.73334  764.6947  1124.4205 ],[ 201.8316  382.9517 1447.4458]
[ 238.05609  293.8843  1495.3381 ],[ 232.84528  375.5523  1444.1495 ],[ 236.64275  200.38745 1514.8226 ],[ 338.15182  421.27908 1325.1646 ],[ 344.04938  444.27325 1305.3549 ],[ 144.93005  310.12875 1492.5378 ],[ 127.07773  409.59436 1357.2096 ],[ 123.07135  431.9162  1330.1439 ],[ 302.86447  764.5265  1129.9484 ],[ 190.68239  382.5053  1449.211  ]
[ 225.6979   293.49808 1497.9958 ],[ 219.72836  374.98764 1446.5626 ],[ 224.07988  200.89453 1521.4073 ],[ 312.63596  425.7617  1319.9263 ],[ 315.88205  449.3854  1299.5408 ],[ 139.89761  313.6848  1489.1754 ],[ 113.094894  413.531    1355.4391  ],[ 107.086876  435.9122   1328.6918  ],[ 272.68076  765.94476 1134.6455 ],[ 177.87799  382.08942 1452.5101 ]
